files_num,best_flair_images,best_t1w_images,best_t1wce_images,best_t2w_images
708,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00708/FLAIR/Image-62.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00708/T1w/Image-17.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00708/T1wCE/Image-158.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00708/T2w/Image-92.dcm
312,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00312/FLAIR/Image-31.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00312/T1w/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00312/T1wCE/Image-98.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00312/T2w/Image-15.dcm
505,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00505/FLAIR/Image-70.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00505/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00505/T1wCE/Image-110.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00505/T2w/Image-193.dcm
231,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00231/FLAIR/Image-33.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00231/T1w/Image-119.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00231/T1wCE/Image-112.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00231/T2w/Image-37.dcm
0,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00000/FLAIR/Image-140.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00000/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00000/T1wCE/Image-47.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00000/T2w/Image-191.dcm
556,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00556/FLAIR/Image-77.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00556/T1w/Image-91.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00556/T1wCE/Image-101.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00556/T2w/Image-196.dcm
540,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00540/FLAIR/Image-105.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00540/T1w/Image-164.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00540/T1wCE/Image-163.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00540/T2w/Image-103.dcm
645,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00645/FLAIR/Image-71.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00645/T1w/Image-77.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00645/T1wCE/Image-65.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00645/T2w/Image-192.dcm
183,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00183/FLAIR/Image-33.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00183/T1w/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00183/T1wCE/Image-107.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00183/T2w/Image-35.dcm
837,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00837/FLAIR/Image-35.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00837/T1w/Image-102.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00837/T1wCE/Image-103.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00837/T2w/Image-39.dcm
395,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00395/FLAIR/Image-26.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00395/T1w/Image-108.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00395/T1wCE/Image-97.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00395/T2w/Image-26.dcm
66,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00066/FLAIR/Image-198.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00066/T1w/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00066/T1wCE/Image-136.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00066/T2w/Image-200.dcm
300,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00300/FLAIR/Image-33.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00300/T1w/Image-118.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00300/T1wCE/Image-118.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00300/T2w/Image-38.dcm
289,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00289/FLAIR/Image-41.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00289/T1w/Image-124.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00289/T1wCE/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00289/T2w/Image-38.dcm
575,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00575/FLAIR/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00575/T1w/Image-16.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00575/T1wCE/Image-16.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00575/T2w/Image-16.dcm
539,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00539/FLAIR/Image-74.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00539/T1w/Image-103.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00539/T1wCE/Image-87.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00539/T2w/Image-182.dcm
800,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00800/FLAIR/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00800/T1w/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00800/T1wCE/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00800/T2w/Image-14.dcm
561,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00561/FLAIR/Image-334.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00561/T1w/Image-42.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00561/T1wCE/Image-36.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00561/T2w/Image-52.dcm
309,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00309/FLAIR/Image-37.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00309/T1w/Image-120.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00309/T1wCE/Image-111.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00309/T2w/Image-39.dcm
818,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00818/FLAIR/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00818/T1w/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00818/T1wCE/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00818/T2w/Image-17.dcm
258,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00258/FLAIR/Image-30.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00258/T1w/Image-16.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00258/T1wCE/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00258/T2w/Image-17.dcm
270,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00270/FLAIR/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00270/T1w/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00270/T1wCE/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00270/T2w/Image-12.dcm
830,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00830/FLAIR/Image-17.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00830/T1w/Image-15.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00830/T1wCE/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00830/T2w/Image-17.dcm
209,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00209/FLAIR/Image-31.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00209/T1w/Image-129.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00209/T1wCE/Image-120.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00209/T2w/Image-33.dcm
423,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00423/FLAIR/Image-38.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00423/T1w/Image-118.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00423/T1wCE/Image-124.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00423/T2w/Image-39.dcm
407,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00407/FLAIR/Image-36.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00407/T1w/Image-99.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00407/T1wCE/Image-115.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00407/T2w/Image-37.dcm
734,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00734/FLAIR/Image-69.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00734/T1w/Image-113.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00734/T1wCE/Image-91.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00734/T2w/Image-14.dcm
797,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00797/FLAIR/Image-12.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00797/T1w/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00797/T1wCE/Image-14.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00797/T2w/Image-13.dcm
408,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00408/FLAIR/Image-32.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00408/T1w/Image-100.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00408/T1wCE/Image-100.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00408/T2w/Image-35.dcm
81,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00081/FLAIR/Image-438.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00081/T1w/Image-21.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00081/T1wCE/Image-73.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00081/T2w/Image-204.dcm
219,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00219/FLAIR/Image-35.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00219/T1w/Image-113.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00219/T1wCE/Image-113.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00219/T2w/Image-38.dcm
199,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00199/FLAIR/Image-37.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00199/T1w/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00199/T1wCE/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00199/T2w/Image-38.dcm
144,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00144/FLAIR/Image-33.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00144/T1w/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00144/T1wCE/Image-35.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00144/T2w/Image-17.dcm
764,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00764/FLAIR/Image-68.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00764/T1w/Image-17.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00764/T1wCE/Image-105.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00764/T2w/Image-175.dcm
558,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00558/FLAIR/Image-72.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00558/T1w/Image-184.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00558/T1wCE/Image-192.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00558/T2w/Image-192.dcm
751,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00751/FLAIR/Image-88.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00751/T1w/Image-110.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00751/T1wCE/Image-118.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00751/T2w/Image-218.dcm
367,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00367/FLAIR/Image-31.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00367/T1w/Image-104.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00367/T1wCE/Image-47.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00367/T2w/Image-38.dcm
142,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00142/FLAIR/Image-51.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00142/T1w/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00142/T1wCE/Image-37.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00142/T2w/Image-21.dcm
410,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00410/FLAIR/Image-28.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00410/T1w/Image-109.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00410/T1wCE/Image-95.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00410/T2w/Image-37.dcm
216,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00216/FLAIR/Image-18.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00216/T1w/Image-78.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00216/T1wCE/Image-87.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00216/T2w/Image-19.dcm
304,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00304/FLAIR/Image-33.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00304/T1w/Image-116.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00304/T1wCE/Image-117.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00304/T2w/Image-35.dcm
44,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00044/FLAIR/Image-298.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00044/T1w/Image-21.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00044/T1wCE/Image-65.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00044/T2w/Image-193.dcm
569,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00569/FLAIR/Image-13.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00569/T1w/Image-68.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00569/T1wCE/Image-68.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00569/T2w/Image-34.dcm
588,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00588/FLAIR/Image-28.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00588/T1w/Image-66.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00588/T1wCE/Image-66.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00588/T2w/Image-41.dcm
729,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00729/FLAIR/Image-58.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00729/T1w/Image-99.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00729/T1wCE/Image-79.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00729/T2w/Image-171.dcm
520,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00520/FLAIR/Image-73.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00520/T1w/Image-104.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00520/T1wCE/Image-102.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00520/T2w/Image-184.dcm
192,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00192/FLAIR/Image-29.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00192/T1w/Image-97.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00192/T1wCE/Image-105.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00192/T2w/Image-38.dcm
690,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00690/FLAIR/Image-79.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00690/T1w/Image-113.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00690/T1wCE/Image-112.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00690/T2w/Image-201.dcm
477,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00477/FLAIR/Image-58.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00477/T1w/Image-19.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00477/T1wCE/Image-97.dcm,../input/rsna-miccai-brain-tumor-radiogenomic-classification/train/00477/T2w/Image-198.dcm
